tenant_id	unix_hour	exact_count	estimate	signed_relative_error	absolute_relative_error	serialized_size
197	17	1000	999.635049	-0.000364951	0.000364951	4124
197	18	1000	998.358838	-0.001641162	0.001641162	4124
197	19	1000	984.346695	-0.015653305	0.015653305	4124
197	20	5000	5083.596191	0.016719238	0.016719238	4124
197	21	5000	4864.686721	-0.027062656	0.027062656	4124
197	22	5000	4957.555477	-0.008488905	0.008488905	4124
197	23	10000	9982.907107	-0.001709289	0.001709289	4124
198	0	1000	1002.188665	0.002188665	0.002188665	4124
198	1	1000	1021.391701	0.021391701	0.021391701	4124
198	2	1000	995.807607	-0.004192393	0.004192393	4124
198	3	1000	1007.300678	0.007300678	0.007300678	4124
198	4	1000	990.709909	-0.009290091	0.009290091	4124
198	5	1000	999.635049	-0.000364951	0.000364951	4124
198	6	1000	994.532588	-0.005467412	0.005467412	4124
198	7	1000	1022.675110	0.022675110	0.022675110	4124
198	8	1000	1017.543884	0.017543884	0.017543884	4124
198	9	1000	995.807607	-0.004192393	0.004192393	4124
198	10	1000	1011.138879	0.011138879	0.011138879	4124
198	11	1000	995.807607	-0.004192393	0.004192393	4124
198	12	1000	1000.911658	0.000911658	0.000911658	4124
198	13	1000	995.807607	-0.004192393	0.004192393	4124
198	14	1000	997.083024	-0.002916976	0.002916976	4124
198	15	1000	998.358838	-0.001641162	0.001641162	4124
198	16	1000	998.358838	-0.001641162	0.001641162	4124
198	17	1000	1016.262082	0.016262082	0.016262082	4124
198	18	1000	999.635049	-0.000364951	0.000364951	4124
198	19	1000	995.807607	-0.004192393	0.004192393	4124
198	20	5000	5001.399453	0.000279891	0.000279891	4124
198	21	5000	4927.474558	-0.014505088	0.014505088	4124
198	22	5000	4984.480800	-0.003103840	0.003103840	4124
198	23	10000	9960.088106	-0.003991189	0.003991189	4124
199	0	1000	990.709909	-0.009290091	0.009290091	4124
199	1	1000	1012.419079	0.012419079	0.012419079	4124
199	2	1000	1000.911658	0.000911658	0.000911658	4124
199	3	1000	1014.980680	0.014980680	0.014980680	4124
199	4	1000	998.358838	-0.001641162	0.001641162	4124
199	5	1000	1021.391701	0.021391701	0.021391701	4124
199	6	1000	990.709909	-0.009290091	0.009290091	4124
199	7	1000	979.263232	-0.020736768	0.020736768	4124
199	8	1000	1020.108694	0.020108694	0.020108694	4124
199	9	1000	1006.022077	0.006022077	0.006022077	4124
199	10	1000	1000.911658	0.000911658	0.000911658	4124
199	11	1000	989.436475	-0.010563525	0.010563525	4124
199	12	1000	990.709909	-0.009290091	0.009290091	4124
199	13	1000	993.257965	-0.006742035	0.006742035	4124
199	14	1000	991.983739	-0.008016261	0.008016261	4124
199	15	1000	1008.579679	0.008579679	0.008579679	4124
199	16	1000	1011.138879	0.011138879	0.011138879	4124
199	17	1000	1003.466070	0.003466070	0.003466070	4124
199	18	1000	986.890795	-0.013109205	0.013109205	4124
199	19	1000	1004.743874	0.004743874	0.004743874	4124
199	20	5000	5014.984871	0.002996974	0.002996974	4124
199	21	5000	5018.388278	0.003677656	0.003677656	4124
199	22	5000	4930.805994	-0.013838801	0.013838801	4124
199	23	10000	10146.301990	0.014630199	0.014630199	4124
200	0	1000	994.532588	-0.005467412	0.005467412	4124
200	1	1000	993.257965	-0.006742035	0.006742035	4124
200	2	1000	1011.138879	0.011138879	0.011138879	4124
200	3	1000	1008.579679	0.008579679	0.008579679	4124
200	4	1000	1011.138879	0.011138879	0.011138879	4124
200	5	1000	1020.108694	0.020108694	0.020108694	4124
200	6	1000	1009.859079	0.009859079	0.009859079	4124
200	7	1000	986.890795	-0.013109205	0.013109205	4124
200	8	1000	983.075238	-0.016924762	0.016924762	4124
200	9	1000	997.083024	-0.002916976	0.002916976	4124
200	10	1000	994.532588	-0.005467412	0.005467412	4124
200	11	1000	997.083024	-0.002916976	0.002916976	4124
200	12	1000	988.163437	-0.011836563	0.011836563	4124
200	13	1000	993.257965	-0.006742035	0.006742035	4124
200	14	1000	1012.419079	0.012419079	0.012419079	4124
200	15	1000	984.346695	-0.015653305	0.015653305	4124
200	16	1000	1022.675110	0.022675110	0.022675110	4124
200	17	1000	991.983739	-0.008016261	0.008016261	4124
200	18	1000	1018.826088	0.018826088	0.018826088	4124
200	19	1000	1000.911658	0.000911658	0.000911658	4124
200	20	5000	5001.399453	0.000279891	0.000279891	4124
200	21	5000	4914.175845	-0.017164831	0.017164831	4124
200	22	5000	4917.496478	-0.016500704	0.016500704	4124
200	23	10000	10304.093353	0.030409335	0.030409335	4124
201	0	1000	989.436475	-0.010563525	0.010563525	4124
201	1	1000	993.257965	-0.006742035	0.006742035	4124
201	2	1000	1013.699680	0.013699680	0.013699680	4124
201	3	1000	1009.859079	0.009859079	0.009859079	4124
201	4	1000	1007.300678	0.007300678	0.007300678	4124
201	5	1000	1011.138879	0.011138879	0.011138879	4124
201	6	1000	994.532588	-0.005467412	0.005467412	4124
201	7	1000	991.983739	-0.008016261	0.008016261	4124
201	8	1000	989.436475	-0.010563525	0.010563525	4124
201	9	1000	1013.699680	0.013699680	0.013699680	4124
201	10	1000	995.807607	-0.004192393	0.004192393	4124
201	11	1000	1006.022077	0.006022077	0.006022077	4124
201	12	1000	994.532588	-0.005467412	0.005467412	4124
201	13	1000	1003.466070	0.003466070	0.003466070	4124
201	14	1000	1025.243135	0.025243135	0.025243135	4124
201	15	1000	995.807607	-0.004192393	0.004192393	4124
201	16	1000	993.257965	-0.006742035	0.006742035	4124
201	17	1000	1006.022077	0.006022077	0.006022077	4124
201	18	1000	1008.579679	0.008579679	0.008579679	4124
201	19	1000	998.358838	-0.001641162	0.001641162	4124
201	20	5000	5066.335314	0.013267063	0.013267063	4124
201	21	5000	4910.857903	-0.017828419	0.017828419	4124
201	22	5000	5014.984871	0.002996974	0.002996974	4124
201	23	10000	9695.738323	-0.030426168	0.030426168	4124
202	0	1000	993.257965	-0.006742035	0.006742035	4124
202	1	1000	995.807607	-0.004192393	0.004192393	4124
202	2	1000	981.804175	-0.018195825	0.018195825	4124
202	3	1000	998.358838	-0.001641162	0.001641162	4124
202	4	1000	995.807607	-0.004192393	0.004192393	4124
202	5	1000	997.083024	-0.002916976	0.002916976	4124
202	6	1000	997.083024	-0.002916976	0.002916976	4124
202	7	1000	1014.980680	0.014980680	0.014980680	4124
202	8	1000	1000.911658	0.000911658	0.000911658	4124
202	9	1000	993.257965	-0.006742035	0.006742035	4124
202	10	1000	1013.699680	0.013699680	0.013699680	4124
202	11	1000	990.709909	-0.009290091	0.009290091	4124
202	12	1000	998.358838	-0.001641162	0.001641162	4124
202	13	1000	990.709909	-0.009290091	0.009290091	4124
202	14	1000	1018.826088	0.018826088	0.018826088	4124
202	15	1000	1000.911658	0.000911658	0.000911658	4124
202	16	1000	998.358838	-0.001641162	0.001641162	4124
202	17	1000	1020.108694	0.020108694	0.020108694	4124
202	18	1000	981.804175	-0.018195825	0.018195825	4124
202	19	1000	999.635049	-0.000364951	0.000364951	4124
202	20	5000	5021.794515	0.004358903	0.004358903	4124
202	21	5000	4934.140142	-0.013171972	0.013171972	4124
202	22	5000	5014.984871	0.002996974	0.002996974	4124
202	23	10000	9781.973088	-0.021802691	0.021802691	4124
203	0	1000	1020.108694	0.020108694	0.020108694	4124
203	1	1000	1008.579679	0.008579679	0.008579679	4124
203	2	1000	1008.579679	0.008579679	0.008579679	4124
203	3	1000	988.163437	-0.011836563	0.011836563	4124
203	4	1000	1003.466070	0.003466070	0.003466070	4124
203	5	1000	1014.980680	0.014980680	0.014980680	4124
203	6	1000	983.075238	-0.016924762	0.016924762	4124
203	7	1000	1002.188665	0.002188665	0.002188665	4124
203	8	1000	1012.419079	0.012419079	0.012419079	4124
203	9	1000	989.436475	-0.010563525	0.010563525	4124
203	10	1000	986.890795	-0.013109205	0.013109205	4124
203	11	1000	1006.022077	0.006022077	0.006022077	4124
203	12	1000	989.436475	-0.010563525	0.010563525	4124
203	13	1000	989.436475	-0.010563525	0.010563525	4124
203	14	1000	1000.911658	0.000911658	0.000911658	4124
203	15	1000	1004.743874	0.004743874	0.004743874	4124
203	16	1000	989.436475	-0.010563525	0.010563525	4124
203	17	1000	1000.911658	0.000911658	0.000911658	4124
203	18	1000	997.083024	-0.002916976	0.002916976	4124
203	19	1000	1000.911658	0.000911658	0.000911658	4124
203	20	5000	5056.013595	0.011202719	0.011202719	4124
203	21	5000	5004.791585	0.000958317	0.000958317	4124
203	22	5000	4950.851711	-0.009829658	0.009829658	4124
203	23	10000	10134.412287	0.013441229	0.013441229	4124
204	0	1000	981.804175	-0.018195825	0.018195825	4124
204	1	1000	1022.675110	0.022675110	0.022675110	4124
204	2	1000	1002.188665	0.002188665	0.002188665	4124
204	3	1000	995.807607	-0.004192393	0.004192393	4124
204	4	1000	997.083024	-0.002916976	0.002916976	4124
204	5	1000	989.436475	-0.010563525	0.010563525	4124
204	6	1000	995.807607	-0.004192393	0.004192393	4124
204	7	1000	993.257965	-0.006742035	0.006742035	4124
204	8	1000	998.358838	-0.001641162	0.001641162	4124
204	9	1000	1002.188665	0.002188665	0.002188665	4124
204	10	1000	995.807607	-0.004192393	0.004192393	4124
204	11	1000	1004.743874	0.004743874	0.004743874	4124
204	12	1000	993.257965	-0.006742035	0.006742035	4124
204	13	1000	981.804175	-0.018195825	0.018195825	4124
204	14	1000	1023.958921	0.023958921	0.023958921	4124
204	15	1000	993.257965	-0.006742035	0.006742035	4124
204	16	1000	979.263232	-0.020736768	0.020736768	4124
204	17	1000	1006.022077	0.006022077	0.006022077	4124
204	18	1000	997.083024	-0.002916976	0.002916976	4124
204	19	1000	995.807607	-0.004192393	0.004192393	4124
204	20	5000	5073.230939	0.014646188	0.014646188	4124
204	21	5000	4981.105439	-0.003778912	0.003778912	4124
204	22	5000	4930.805994	-0.013838801	0.013838801	4124
204	23	10000	9870.062504	-0.012993750	0.012993750	4124
205	0	1000	1003.466070	0.003466070	0.003466070	4124
205	1	1000	1003.466070	0.003466070	0.003466070	4124
205	2	1000	1002.188665	0.002188665	0.002188665	4124
205	3	1000	993.257965	-0.006742035	0.006742035	4124
205	4	1000	1008.579679	0.008579679	0.008579679	4124
205	5	1000	1009.859079	0.009859079	0.009859079	4124
205	6	1000	983.075238	-0.016924762	0.016924762	4124
205	7	1000	980.533506	-0.019466494	0.019466494	4124
205	8	1000	1003.466070	0.003466070	0.003466070	4124
205	9	1000	1034.243923	0.034243923	0.034243923	4124
205	10	1000	1012.419079	0.012419079	0.012419079	4124
205	11	1000	1009.859079	0.009859079	0.009859079	4124
205	12	1000	1008.579679	0.008579679	0.008579679	4124
205	13	1000	1004.743874	0.004743874	0.004743874	4124
205	14	1000	1006.022077	0.006022077	0.006022077	4124
205	15	1000	1006.022077	0.006022077	0.006022077	4124
205	16	1000	993.257965	-0.006742035	0.006742035	4124
205	17	1000	1012.419079	0.012419079	0.012419079	4124
205	18	1000	983.075238	-0.016924762	0.016924762	4124
205	19	1000	1006.022077	0.006022077	0.006022077	4124
205	20	5000	5083.596191	0.016719238	0.016719238	4124
205	21	5000	4954.202223	-0.009159555	0.009159555	4124
205	22	5000	5021.794515	0.004358903	0.004358903	4124
205	23	10000	9982.907107	-0.001709289	0.001709289	4124
206	0	1000	988.163437	-0.011836563	0.011836563	4124
206	1	1000	1008.579679	0.008579679	0.008579679	4124
206	2	1000	993.257965	-0.006742035	0.006742035	4124
206	3	1000	1002.188665	0.002188665	0.002188665	4124
206	4	1000	985.618547	-0.014381453	0.014381453	4124
206	5	1000	990.709909	-0.009290091	0.009290091	4124
206	6	1000	1002.188665	0.002188665	0.002188665	4124
206	7	1000	995.807607	-0.004192393	0.004192393	4124
206	8	1000	997.083024	-0.002916976	0.002916976	4124
206	9	1000	1000.911658	0.000911658	0.000911658	4124
206	10	1000	995.807607	-0.004192393	0.004192393	4124
206	11	1000	999.635049	-0.000364951	0.000364951	4124
206	12	1000	993.257965	-0.006742035	0.006742035	4124
206	13	1000	1025.243135	0.025243135	0.025243135	4124
206	14	1000	1003.466070	0.003466070	0.003466070	4124
206	15	1000	993.257965	-0.006742035	0.006742035	4124
206	16	1000	988.163437	-0.011836563	0.011836563	4124
206	17	1000	993.257965	-0.006742035	0.006742035	4124
206	18	1000	990.709909	-0.009290091	0.009290091	4124
206	19	1000	1008.579679	0.008579679	0.008579679	4124
206	20	5000	4947.503938	-0.010499212	0.010499212	4124
206	21	5000	4920.819805	-0.015836039	0.015836039	4124
206	22	5000	5056.013595	0.011202719	0.011202719	4124
206	23	10000	9367.883393	-0.063211661	0.063211661	4124
207	0	1000	1002.188665	0.002188665	0.002188665	4124
207	1	1000	1013.699680	0.013699680	0.013699680	4124
207	2	1000	1006.022077	0.006022077	0.006022077	4124
207	3	1000	1008.579679	0.008579679	0.008579679	4124
207	4	1000	977.993351	-0.022006649	0.022006649	4124
207	5	1000	1008.579679	0.008579679	0.008579679	4124
207	6	1000	1004.743874	0.004743874	0.004743874	4124
207	7	1000	1003.466070	0.003466070	0.003466070	4124
207	8	1000	1003.466070	0.003466070	0.003466070	4124
207	9	1000	990.709909	-0.009290091	0.009290091	4124
207	10	1000	1022.675110	0.022675110	0.022675110	4124
207	11	1000	993.257965	-0.006742035	0.006742035	4124
207	12	1000	999.635049	-0.000364951	0.000364951	4124
207	13	1000	994.532588	-0.005467412	0.005467412	4124
207	14	1000	990.709909	-0.009290091	0.009290091	4124
207	15	1000	993.257965	-0.006742035	0.006742035	4124
207	16	1000	1003.466070	0.003466070	0.003466070	4124
207	17	1000	997.083024	-0.002916976	0.002916976	4124
207	18	1000	976.723864	-0.023276136	0.023276136	4124
207	19	1000	1007.300678	0.007300678	0.007300678	4124
207	20	5000	5114.850264	0.022970053	0.022970053	4124
207	21	5000	4998.010127	-0.000397975	0.000397975	4124
207	22	5000	4947.503938	-0.010499212	0.010499212	4124
207	23	10000	9926.096210	-0.007390379	0.007390379	4124
208	0	1000	1003.466070	0.003466070	0.003466070	4124
208	1	1000	1007.300678	0.007300678	0.007300678	4124
208	2	1000	986.890795	-0.013109205	0.013109205	4124
208	3	1000	997.083024	-0.002916976	0.002916976	4124
208	4	1000	993.257965	-0.006742035	0.006742035	4124
208	5	1000	989.436475	-0.010563525	0.010563525	4124
208	6	1000	984.346695	-0.015653305	0.015653305	4124
208	7	1000	1014.980680	0.014980680	0.014980680	4124
208	8	1000	999.635049	-0.000364951	0.000364951	4124
208	9	1000	990.709909	-0.009290091	0.009290091	4124
208	10	1000	977.993351	-0.022006649	0.022006649	4124
208	11	1000	1008.579679	0.008579679	0.008579679	4124
208	12	1000	1008.579679	0.008579679	0.008579679	4124
208	13	1000	1000.911658	0.000911658	0.000911658	4124
208	14	1000	1009.859079	0.009859079	0.009859079	4124
208	15	1000	1000.911658	0.000911658	0.000911658	4124
208	16	1000	1006.022077	0.006022077	0.006022077	4124
208	17	1000	976.723864	-0.023276136	0.023276136	4124
208	18	1000	998.358838	-0.001641162	0.001641162	4124
208	19	1000	1006.022077	0.006022077	0.006022077	4124
208	20	5000	4897.612944	-0.020477411	0.020477411	4124
208	21	5000	4897.612944	-0.020477411	0.020477411	4124
208	22	5000	5021.794515	0.004358903	0.004358903	4124
208	23	10000	10158.226307	0.015822631	0.015822631	4124
209	0	1000	983.075238	-0.016924762	0.016924762	4124
209	1	1000	1003.466070	0.003466070	0.003466070	4124
209	2	1000	985.618547	-0.014381453	0.014381453	4124
209	3	1000	1000.911658	0.000911658	0.000911658	4124
209	4	1000	1002.188665	0.002188665	0.002188665	4124
209	5	1000	997.083024	-0.002916976	0.002916976	4124
209	6	1000	1030.384020	0.030384020	0.030384020	4124
209	7	1000	988.163437	-0.011836563	0.011836563	4124
209	8	1000	998.358838	-0.001641162	0.001641162	4124
209	9	1000	991.983739	-0.008016261	0.008016261	4124
209	10	1000	989.436475	-0.010563525	0.010563525	4124
209	11	1000	1008.579679	0.008579679	0.008579679	4124
209	12	1000	984.346695	-0.015653305	0.015653305	4124
209	13	1000	1007.300678	0.007300678	0.007300678	4124
209	14	1000	1011.138879	0.011138879	0.011138879	4124
209	15	1000	994.532588	-0.005467412	0.005467412	4124
209	16	1000	1007.300678	0.007300678	0.007300678	4124
209	17	1000	981.804175	-0.018195825	0.018195825	4124
209	18	1000	993.257965	-0.006742035	0.006742035	4124
209	19	1000	1029.098194	0.029098194	0.029098194	4124
209	20	5000	4981.105439	-0.003778912	0.003778912	4124
209	21	5000	5004.791585	0.000958317	0.000958317	4124
209	22	5000	4940.816590	-0.011836682	0.011836682	4124
209	23	10000	10028.930063	0.002893006	0.002893006	4124
210	0	1000	989.436475	-0.010563525	0.010563525	4124
210	1	1000	989.436475	-0.010563525	0.010563525	4124
210	2	1000	997.083024	-0.002916976	0.002916976	4124
210	3	1000	994.532588	-0.005467412	0.005467412	4124
210	4	1000	976.723864	-0.023276136	0.023276136	4124
210	5	1000	989.436475	-0.010563525	0.010563525	4124
210	6	1000	1014.980680	0.014980680	0.014980680	4124
210	7	1000	986.890795	-0.013109205	0.013109205	4124
210	8	1000	1012.419079	0.012419079	0.012419079	4124
210	9	1000	1018.826088	0.018826088	0.018826088	4124
210	10	1000	1002.188665	0.002188665	0.002188665	4124
210	11	1000	989.436475	-0.010563525	0.010563525	4124
210	12	1000	990.709909	-0.009290091	0.009290091	4124
210	13	1000	1008.579679	0.008579679	0.008579679	4124
210	14	1000	1000.911658	0.000911658	0.000911658	4124
210	15	1000	1016.262082	0.016262082	0.016262082	4124
210	16	1000	1011.138879	0.011138879	0.011138879	4124
210	17	1000	1006.022077	0.006022077	0.006022077	4124
210	18	1000	980.533506	-0.019466494	0.019466494	4124
210	19	1000	1003.466070	0.003466070	0.003466070	4124
210	20	5000	4977.732858	-0.004453428	0.004453428	4124
210	21	5000	5049.146871	0.009829374	0.009829374	4124
210	22	5000	4977.732858	-0.004453428	0.004453428	4124
210	23	10000	10098.948862	0.009894886	0.009894886	4124
211	0	1000	994.532588	-0.005467412	0.005467412	4124
211	1	1000	1006.022077	0.006022077	0.006022077	4124
211	2	1000	1003.466070	0.003466070	0.003466070	4124
211	3	1000	1007.300678	0.007300678	0.007300678	4124
211	4	1000	998.358838	-0.001641162	0.001641162	4124
211	5	1000	995.807607	-0.004192393	0.004192393	4124
211	6	1000	986.890795	-0.013109205	0.013109205	4124
211	7	1000	1002.188665	0.002188665	0.002188665	4124
211	8	1000	993.257965	-0.006742035	0.006742035	4124
211	9	1000	975.454771	-0.024545229	0.024545229	4124
211	10	1000	983.075238	-0.016924762	0.016924762	4124
211	11	1000	1004.743874	0.004743874	0.004743874	4124
211	12	1000	1006.022077	0.006022077	0.006022077	4124
211	13	1000	1006.022077	0.006022077	0.006022077	4124
211	14	1000	1006.022077	0.006022077	0.006022077	4124
211	15	1000	1016.262082	0.016262082	0.016262082	4124
211	16	1000	1009.859079	0.009859079	0.009859079	4124
211	17	1000	1006.022077	0.006022077	0.006022077	4124
211	18	1000	1011.138879	0.011138879	0.011138879	4124
211	19	1000	995.807607	-0.004192393	0.004192393	4124
211	20	5000	5125.321509	0.025064302	0.025064302	4124
211	21	5000	5028.615500	0.005723100	0.005723100	4124
211	22	5000	4967.631743	-0.006473651	0.006473651	4124
211	23	10000	10254.891561	0.025489156	0.025489156	4124
212	0	1000	1006.022077	0.006022077	0.006022077	4124
212	1	1000	1013.699680	0.013699680	0.013699680	4124
212	2	1000	1016.262082	0.016262082	0.016262082	4124
212	3	1000	1000.911658	0.000911658	0.000911658	4124
212	4	1000	983.075238	-0.016924762	0.016924762	4124
212	5	1000	1006.022077	0.006022077	0.006022077	4124
212	6	1000	990.709909	-0.009290091	0.009290091	4124
212	7	1000	990.709909	-0.009290091	0.009290091	4124
212	8	1000	1017.543884	0.017543884	0.017543884	4124
212	9	1000	1006.022077	0.006022077	0.006022077	4124
212	10	1000	990.709909	-0.009290091	0.009290091	4124
212	11	1000	976.723864	-0.023276136	0.023276136	4124
212	12	1000	1026.527751	0.026527751	0.026527751	4124
212	13	1000	1012.419079	0.012419079	0.012419079	4124
212	14	1000	1011.138879	0.011138879	0.011138879	4124
212	15	1000	1013.699680	0.013699680	0.013699680	4124
212	16	1000	1011.138879	0.011138879	0.011138879	4124
212	17	1000	1012.419079	0.012419079	0.012419079	4124
212	18	1000	991.983739	-0.008016261	0.008016261	4124
212	19	1000	1009.859079	0.009859079	0.009859079	4124
212	20	5000	5011.584290	0.002316858	0.002316858	4124
212	21	5000	5001.399453	0.000279891	0.000279891	4124
212	22	5000	5100.930114	0.020186023	0.020186023	4124
212	23	10000	10075.476018	0.007547602	0.007547602	4124
213	0	1000	995.807607	-0.004192393	0.004192393	4124
213	1	1000	1008.579679	0.008579679	0.008579679	4124
213	2	1000	998.358838	-0.001641162	0.001641162	4124
213	3	1000	1002.188665	0.002188665	0.002188665	4124
213	4	1000	977.993351	-0.022006649	0.022006649	4124
213	5	1000	1017.543884	0.017543884	0.017543884	4124
213	6	1000	993.257965	-0.006742035	0.006742035	4124
213	7	1000	981.804175	-0.018195825	0.018195825	4124
213	8	1000	999.635049	-0.000364951	0.000364951	4124
213	9	1000	1004.743874	0.004743874	0.004743874	4124
213	10	1000	999.635049	-0.000364951	0.000364951	4124
213	11	1000	997.083024	-0.002916976	0.002916976	4124
213	12	1000	1009.859079	0.009859079	0.009859079	4124
213	13	1000	994.532588	-0.005467412	0.005467412	4124
213	14	1000	1003.466070	0.003466070	0.003466070	4124
213	15	1000	1002.188665	0.002188665	0.002188665	4124
213	16	1000	998.358838	-0.001641162	0.001641162	4124
213	17	1000	985.618547	-0.014381453	0.014381453	4124
213	18	1000	995.807607	-0.004192393	0.004192393	4124
213	19	1000	1009.859079	0.009859079	0.009859079	4124
213	20	5000	5028.615500	0.005723100	0.005723100	4124
213	21	5000	5090.520960	0.018104192	0.018104192	4124
213	22	5000	4947.503938	-0.010499212	0.010499212	4124
213	23	10000	9914.827977	-0.008517202	0.008517202	4124
214	0	1000	1007.300678	0.007300678	0.007300678	4124
214	1	1000	994.532588	-0.005467412	0.005467412	4124
214	2	1000	981.804175	-0.018195825	0.018195825	4124
214	3	1000	997.083024	-0.002916976	0.002916976	4124
214	4	1000	998.358838	-0.001641162	0.001641162	4124
214	5	1000	999.635049	-0.000364951	0.000364951	4124
214	6	1000	986.890795	-0.013109205	0.013109205	4124
214	7	1000	998.358838	-0.001641162	0.001641162	4124
214	8	1000	1007.300678	0.007300678	0.007300678	4124
214	9	1000	995.807607	-0.004192393	0.004192393	4124
214	10	1000	1007.300678	0.007300678	0.007300678	4124
214	11	1000	1008.579679	0.008579679	0.008579679	4124
214	12	1000	998.358838	-0.001641162	0.001641162	4124
214	13	1000	994.532588	-0.005467412	0.005467412	4124
214	14	1000	1008.579679	0.008579679	0.008579679	4124
214	15	1000	975.454771	-0.024545229	0.024545229	4124
214	16	1000	980.533506	-0.019466494	0.019466494	4124
214	17	1000	991.983739	-0.008016261	0.008016261	4124
214	18	1000	1002.188665	0.002188665	0.002188665	4124
214	19	1000	1021.391701	0.021391701	0.021391701	4124
214	20	5000	4944.158899	-0.011168220	0.011168220	4124
214	21	5000	5001.399453	0.000279891	0.000279891	4124
214	22	5000	5025.203588	0.005040718	0.005040718	4124
214	23	10000	10052.136924	0.005213692	0.005213692	4124
215	0	1000	980.533506	-0.019466494	0.019466494	4124
215	1	1000	1009.859079	0.009859079	0.009859079	4124
215	2	1000	1002.188665	0.002188665	0.002188665	4124
215	3	1000	1016.262082	0.016262082	0.016262082	4124
215	4	1000	1000.911658	0.000911658	0.000911658	4124
215	5	1000	1018.826088	0.018826088	0.018826088	4124
215	6	1000	1000.911658	0.000911658	0.000911658	4124
215	7	1000	981.804175	-0.018195825	0.018195825	4124
215	8	1000	995.807607	-0.004192393	0.004192393	4124
215	9	1000	1002.188665	0.002188665	0.002188665	4124
215	10	1000	1000.911658	0.000911658	0.000911658	4124
215	11	1000	1000.911658	0.000911658	0.000911658	4124
215	12	1000	994.532588	-0.005467412	0.005467412	4124
215	13	1000	1000.911658	0.000911658	0.000911658	4124
215	14	1000	997.083024	-0.002916976	0.002916976	4124
215	15	1000	1009.859079	0.009859079	0.009859079	4124
215	16	1000	1004.743874	0.004743874	0.004743874	4124
215	17	1000	1013.699680	0.013699680	0.013699680	4124
215	18	1000	1014.980680	0.014980680	0.014980680	4124
215	19	1000	1002.188665	0.002188665	0.002188665	4124
215	20	5000	5021.794515	0.004358903	0.004358903	4124
215	21	5000	5100.930114	0.020186023	0.020186023	4124
215	22	5000	4937.477005	-0.012504599	0.012504599	4124
215	23	10000	10087.195626	0.008719563	0.008719563	4124
216	0	1000	989.436475	-0.010563525	0.010563525	4124
216	1	1000	1013.699680	0.013699680	0.013699680	4124
216	2	1000	997.083024	-0.002916976	0.002916976	4124
216	3	1000	1013.699680	0.013699680	0.013699680	4124
216	4	1000	993.257965	-0.006742035	0.006742035	4124
216	5	1000	1016.262082	0.016262082	0.016262082	4124
216	6	1000	983.075238	-0.016924762	0.016924762	4124
216	7	1000	1029.098194	0.029098194	0.029098194	4124
216	8	1000	995.807607	-0.004192393	0.004192393	4124
216	9	1000	1007.300678	0.007300678	0.007300678	4124
216	10	1000	1006.022077	0.006022077	0.006022077	4124
216	11	1000	990.709909	-0.009290091	0.009290091	4124
216	12	1000	993.257965	-0.006742035	0.006742035	4124
216	13	1000	1004.743874	0.004743874	0.004743874	4124
216	14	1000	993.257965	-0.006742035	0.006742035	4124
216	15	1000	998.358838	-0.001641162	0.001641162	4124
216	16	1000	994.532588	-0.005467412	0.005467412	4124
216	17	1000	1007.300678	0.007300678	0.007300678	4124
216	18	1000	998.358838	-0.001641162	0.001641162	4124
216	19	1000	974.186070	-0.025813930	0.025813930	4124
216	20	5000	5059.451279	0.011890256	0.011890256	4124
216	21	5000	5132.317241	0.026463448	0.026463448	4124
216	22	5000	4897.612944	-0.020477411	0.020477411	4124
216	23	10000	9870.062504	-0.012993750	0.012993750	4124
217	0	1000	994.532588	-0.005467412	0.005467412	4124
217	1	1000	985.618547	-0.014381453	0.014381453	4124
217	2	1000	1000.911658	0.000911658	0.000911658	4124
217	3	1000	989.436475	-0.010563525	0.010563525	4124
217	4	1000	994.532588	-0.005467412	0.005467412	4124
217	5	1000	984.346695	-0.015653305	0.015653305	4124
217	6	1000	975.454771	-0.024545229	0.024545229	4124
217	7	1000	985.618547	-0.014381453	0.014381453	4124
217	8	1000	1016.262082	0.016262082	0.016262082	4124
217	9	1000	1002.188665	0.002188665	0.002188665	4124
217	10	1000	1009.859079	0.009859079	0.009859079	4124
217	11	1000	980.533506	-0.019466494	0.019466494	4124
217	12	1000	990.709909	-0.009290091	0.009290091	4124
217	13	1000	980.533506	-0.019466494	0.019466494	4124
217	14	1000	993.257965	-0.006742035	0.006742035	4124
217	15	1000	999.635049	-0.000364951	0.000364951	4124
217	16	1000	1000.911658	0.000911658	0.000911658	4124
217	17	1000	986.890795	-0.013109205	0.013109205	4124
217	18	1000	1013.699680	0.013699680	0.013699680	4124
217	19	1000	1000.911658	0.000911658	0.000911658	4124
217	20	5000	4957.555477	-0.008488905	0.008488905	4124
217	21	5000	4920.819805	-0.015836039	0.015836039	4124
217	22	5000	5153.376413	0.030675283	0.030675283	4124
217	23	10000	10194.208969	0.019420897	0.019420897	4124
218	0	1000	1021.391701	0.021391701	0.021391701	4124
218	1	1000	989.436475	-0.010563525	0.010563525	4124
218	2	1000	1016.262082	0.016262082	0.016262082	4124
218	3	1000	985.618547	-0.014381453	0.014381453	4124
218	4	1000	1007.300678	0.007300678	0.007300678	4124
218	5	1000	998.358838	-0.001641162	0.001641162	4124
218	6	1000	976.723864	-0.023276136	0.023276136	4124
218	7	1000	999.635049	-0.000364951	0.000364951	4124
218	8	1000	990.709909	-0.009290091	0.009290091	4124
218	9	1000	1014.980680	0.014980680	0.014980680	4124
